"","Year","Commodity","Data","Region","Geo","label","Type","Name","Value"
"470",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","0.01"
"471",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","3.7999999999999999E-2"
"472",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","1.4999999999999999E-2"
"473",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","2.8000000000000001E-2"
"474",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHAMIDOPHOS","(D)"
"475",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","0.82799999999999996"
"476",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","9.4E-2"
"477",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"478",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","4.2000000000000003E-2"
"479",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"480",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PRONAMIDE","1.2"
"481",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ABAMECTIN","(D)"
"482",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"483",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","1.024"
"484",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"485",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"486",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","0.96799999999999997"
"487",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIFLUBENZURON","(D)"
"488",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","1.002"
"489",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","0.01"
"490",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","4.3999999999999997E-2"
"491",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","1.6E-2"
"492",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","3.2000000000000001E-2"
"493",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHAMIDOPHOS","(D)"
"494",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","0.85399999999999998"
"495",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","0.109"
"496",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"497",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","4.7E-2"
"498",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"499",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PRONAMIDE","1"
"500",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ABAMECTIN","(D)"
"501",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"502",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","1.1000000000000001"
"503",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"504",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"505",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","1.1000000000000001"
"506",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIFLUBENZURON","(D)"
"507",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","1"
"508",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","1"
"509",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","1.1000000000000001"
"510",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","1.1000000000000001"
"511",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","1.2"
"512",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHAMIDOPHOS","(D)"
"513",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","1"
"514",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","1.2"
"515",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"516",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","1.1000000000000001"
"517",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"518",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PRONAMIDE","(Z)"
"519",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ABAMECTIN","(D)"
"520",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"521",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","8"
"522",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"523",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"524",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","17"
"525",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIFLUBENZURON","(D)"
"526",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","8"
"527",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","17"
"528",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","19"
"529",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","1"
"530",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","6"
"531",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHAMIDOPHOS","(D)"
"532",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","3"
"533",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","2"
"534",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"535",2006,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","14"
"536",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"537",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"538",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","3500"
"539",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"540",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","4900"
"541",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"542",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","(Z)"
"543",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","300"
"544",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","(D)"
"545",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","300"
"546",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","1000"
"547",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","(Z)"
"548",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"549",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","400"
"550",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"551",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"552",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","0.79200000000000004"
"553",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"554",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","0.86499999999999999"
"555",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"556",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","0.01"
"557",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","4.1000000000000002E-2"
"558",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","(D)"
"559",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","2.4E-2"
"560",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","0.73299999999999998"
"561",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","9.2999999999999999E-2"
"562",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"563",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","4.2999999999999997E-2"
"564",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"565",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"566",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","0.79300000000000004"
"567",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"568",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","0.88200000000000001"
"569",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"570",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","1.4E-2"
"571",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","5.6000000000000001E-2"
"572",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","(D)"
"573",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","5.0999999999999997E-2"
"574",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","0.82599999999999996"
"575",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","9.9000000000000005E-2"
"576",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"577",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","7.0000000000000007E-2"
"578",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"579",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"580",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","1"
"581",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"582",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","1"
"583",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"584",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","1.4"
"585",2006,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","1.4"
